Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde6276    Vardas6276     4    4    6    7    8    1      2.92                3.00                
Pavarde8067    Vardas8067     1    5    6    8    9    1      2.92                3.00                
Pavarde3251    Vardas3251     2    4    6    7    10   1      2.92                3.00                
Pavarde3098    Vardas3098     1    3    6    9    10   1      2.92                3.00                
Pavarde7382    Vardas7382     3    4    6    6    10   1      2.92                3.00                
Pavarde3974    Vardas3974     5    5    5    5    9    1      2.92                2.60                
Pavarde8313    Vardas8313     1    5    6    7    10   1      2.92                3.00                
Pavarde2022    Vardas2022     2    4    6    7    10   1      2.92                3.00                
Pavarde9092    Vardas9092     1    4    6    8    10   1      2.92                3.00                
Pavarde1822    Vardas1822     1    2    7    9    10   1      2.92                3.40                
Pavarde5513    Vardas5513     2    3    5    9    10   1      2.92                2.60                
Pavarde1802    Vardas1802     1    3    7    8    10   1      2.92                3.40                
Pavarde3748    Vardas3748     1    6    6    6    10   1      2.92                3.00                
Pavarde3289    Vardas3289     2    4    6    8    9    1      2.92                3.00                
Pavarde3790    Vardas3790     1    2    7    9    10   1      2.92                3.40                
Pavarde8105    Vardas8105     2    5    6    7    9    1      2.92                3.00                
Pavarde8265    Vardas8265     1    5    6    7    10   1      2.92                3.00                
Pavarde1905    Vardas1905     2    2    8    8    9    1      2.92                3.80                
Pavarde8220    Vardas8220     1    3    3    3    4    3      2.92                3.00                
Pavarde722     Vardas722      1    1    3    4    5    3      2.92                3.00                
Pavarde9489    Vardas9489     1    1    2    3    7    3      2.92                2.60                
Pavarde3810    Vardas3810     1    2    2    4    5    3      2.92                2.60                
Pavarde2021    Vardas2021     1    1    2    3    7    3      2.92                2.60                
Pavarde7480    Vardas7480     2    2    3    7    7    2      2.88                2.40                
Pavarde1868    Vardas1868     1    2    4    6    8    2      2.88                2.80                
Pavarde6395    Vardas6395     1    1    4    7    8    2      2.88                2.80                
Pavarde9596    Vardas9596     3    3    4    5    6    2      2.88                2.80                
Pavarde84      Vardas84       2    3    4    6    6    2      2.88                2.80                
Pavarde361     Vardas361      1    2    4    6    8    2      2.88                2.80                
Pavarde6769    Vardas6769     1    2    5    6    7    2      2.88                3.20                
Pavarde5393    Vardas5393     1    4    4    5    7    2      2.88                2.80                
Pavarde8404    Vardas8404     1    1    3    7    9    2      2.88                2.40                
Pavarde6814    Vardas6814     2    3    3    3    10   2      2.88                2.40                
Pavarde8418    Vardas8418     1    2    3    6    9    2      2.88                2.40                
Pavarde9571    Vardas9571     2    3    3    6    7    2      2.88                2.40                
Pavarde6396    Vardas6396     2    3    3    4    9    2      2.88                2.40                
Pavarde2687    Vardas2687     1    1    3    8    8    2      2.88                2.40                
Pavarde633     Vardas633      1    2    3    7    8    2      2.88                2.40                
Pavarde9633    Vardas9633     1    3    3    5    9    2      2.88                2.40                
Pavarde5753    Vardas5753     2    3    4    5    7    2      2.88                2.80                
Pavarde3941    Vardas3941     2    2    2    7    8    2      2.88                2.00                
Pavarde3701    Vardas3701     1    3    4    4    9    2      2.88                2.80                
Pavarde9443    Vardas9443     1    2    5    6    7    2      2.88                3.20                
Pavarde7756    Vardas7756     1    3    3    5    9    2      2.88                2.40                
