Pavarde        Vardas         ND1  ND2  ND3  ND4  ND5  EGZ    Galutinis (Vid.)    Galutinis (Med.)    
Pavarde5719    Vardas5719     2    3    4    7    10   6      5.68                5.20                
Pavarde3446    Vardas3446     1    5    5    7    8    6      5.68                5.60                
Pavarde1309    Vardas1309     1    2    6    7    10   6      5.68                6.00                
Pavarde480     Vardas480      2    4    5    6    9    6      5.68                5.60                
Pavarde7650    Vardas7650     1    2    6    7    10   6      5.68                6.00                
Pavarde5971    Vardas5971     1    3    5    8    9    6      5.68                5.60                
Pavarde9821    Vardas9821     6    7    8    10   10   4      5.68                5.60                
Pavarde7962    Vardas7962     1    2    4    5    6    7      5.64                5.80                
Pavarde1985    Vardas1985     4    6    6    7    10   5      5.64                5.40                
Pavarde1430    Vardas1430     2    5    8    9    9    5      5.64                6.20                
Pavarde9376    Vardas9376     5    5    6    8    9    5      5.64                5.40                
Pavarde8872    Vardas8872     4    6    7    7    9    5      5.64                5.80                
Pavarde2899    Vardas2899     4    5    6    8    10   5      5.64                5.40                
Pavarde2475    Vardas2475     1    2    2    3    10   7      5.64                5.00                
Pavarde9961    Vardas9961     3    4    6    10   10   5      5.64                5.40                
Pavarde9876    Vardas9876     3    6    7    8    9    5      5.64                5.80                
Pavarde7136    Vardas7136     2    4    8    9    10   5      5.64                6.20                
Pavarde4473    Vardas4473     2    2    4    5    5    7      5.64                5.80                
Pavarde2058    Vardas2058     2    6    7    9    9    5      5.64                5.80                
Pavarde1233    Vardas1233     1    2    4    5    6    7      5.64                5.80                
Pavarde8026    Vardas8026     1    3    4    5    5    7      5.64                5.80                
Pavarde1540    Vardas1540     2    5    7    9    10   5      5.64                5.80                
Pavarde8837    Vardas8837     4    4    5    10   10   5      5.64                5.00                
Pavarde716     Vardas716      1    7    7    8    10   5      5.64                5.80                
Pavarde264     Vardas264      2    4    7    10   10   5      5.64                5.80                
Pavarde1331    Vardas1331     1    5    9    9    9    5      5.64                6.60                
Pavarde1148    Vardas1148     1    2    3    3    9    7      5.64                5.40                
Pavarde8123    Vardas8123     1    2    5    5    5    7      5.64                6.20                
Pavarde5876    Vardas5876     4    6    7    7    9    5      5.64                5.80                
Pavarde1099    Vardas1099     5    5    5    9    9    5      5.64                5.00                
Pavarde1590    Vardas1590     1    1    2    4    10   7      5.64                5.00                
Pavarde3776    Vardas3776     3    6    7    8    9    5      5.64                5.80                
Pavarde9624    Vardas9624     4    4    7    8    10   5      5.64                5.80                
Pavarde4842    Vardas4842     1    4    8    10   10   5      5.64                6.20                
Pavarde5162    Vardas5162     1    1    3    6    7    7      5.64                5.40                
Pavarde5186    Vardas5186     3    5    7    8    10   5      5.64                5.80                
Pavarde8996    Vardas8996     2    4    8    9    10   5      5.64                6.20                
Pavarde7809    Vardas7809     2    5    7    9    10   5      5.64                5.80                
Pavarde7843    Vardas7843     2    2    4    4    6    7      5.64                5.80                
Pavarde531     Vardas531      1    4    8    10   10   5      5.64                6.20                
Pavarde2469    Vardas2469     3    5    6    9    10   5      5.64                5.40                
Pavarde1382    Vardas1382     2    4    8    9    10   5      5.64                6.20                
Pavarde2228    Vardas2228     4    6    7    7    9    5      5.64                5.80                
Pavarde3443    Vardas3443     1    2    3    5    7    7      5.64                5.40                
